Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop
DES	-15451	10000	0	7372	Ab6_MC	-15451	-14412
DES	-15451	10000	0	7372	Ab6_MC	-641	3764
DGKA	-10000	40451	0	23922	Ab6_MC	-1476	1300
DGKA	-10000	40451	0	23922	Ab6_MC	39001	40451
DGKA	-10000	40451	0	23922	Ab6_MC	-5660	-3298
DMRT1	-10000	98004	0	98004	Ab4_MC	-5125	-4679
DMRT1	-10000	98004	0	98004	Ab4_MC	-804	1326
DMRT1	-10000	98004	0	98004	Ab4_MC	86354	87137
DNAJB6	-10000	50538	0	50538	Ab6_MC	-1364	1824
DNMT1	-10000	45664	0	45664	Ab6_MC	-481	1945
DNMT3B	-17931	38273	0	38273	Ab6_MC	127	845
DNMT3B	-17931	38273	0	38273	Ab6_MC	-17931	-16034
DYRK1A	-86241	80931	0	80931	Ab6_MC	-40403	-38699
DYRK1A	-86241	80931	0	80931	Ab6_MC	-41002	-40505
DYRK1A	-86241	80931	0	80931	Ab6_MC	-43526	-42462
DYRK1A	-86241	80931	0	80931	Ab6_MC	-84414	-83112
DYRK1A	-86241	80931	0	80931	Ab6_MC	-86241	-84497
E2F1	-10000	21415	0	10213	Ab6_MC	-1159	-192
E2F1	-10000	21415	0	10213	Ab6_MC	19450	21415
E2F1	-10000	21415	0	10213	Ab6_MC	459	2205
E2F2	-10000	35449	0	22320	Ab6_MC	33259	35449
E2F2	-10000	35449	0	22320	Ab6_MC	397	3569
E2F2	-10000	35449	0	22320	Ab6_MC	-615	303
E2F2	-10000	35449	0	22320	Ab6_MC	-615	303
E2F3	-152146	131316	0	76291	Ab6_MC	129855	131316
E2F3	-152146	131316	0	76291	Ab6_MC	-14	1400
E2F3	-152146	131316	0	76291	Ab6_MC	-150352	-149412
E2F3	-152146	131316	0	76291	Ab6_MC	-152146	-150420
E2F3	-152146	131316	0	76291	Ab6_MC	-1606	-267
E2F3	-152146	131316	0	76291	Ab6_MC	1864	3117
E2F4	-10000	10000	0	7707	Ab6_MC	-630	-8
E2F4	-10000	10000	0	7707	Ab6_MC	95	1759
ECT2	-30331	56610	0	56610	Ab6_MC	-1690	-167
ECT2	-30331	56610	0	56610	Ab6_MC	-30331	-28750
ECT2	-30331	56610	0	56610	Ab6_MC	-38	1492
EED	-10000	42233	0	27137	Ab6_MC	1234	3205
EED	-10000	42233	0	27137	Ab6_MC	-163	1059
EED	-10000	42233	0	27137	Ab6_MC	39880	42233
EGLN3	-10000	41420	0	24866	Ab6_MC	3	4814
EGLN3	-10000	41420	0	24866	Ab6_MC	40206	41420
EGLN3	-10000	41420	0	24866	Ab6_MC	40206	41420
EIF4A2	-10000	10000	0	6190	Ab6_MC	-259	2475
EIF4A2	-10000	10000	0	6190	Ab6_MC	-928	-382
EMB	-10000	53466	0	53466	Ab6_MC	-463	1207
EMP1	-10000	20242	0	20242	Ab6_MC	-658	3127
ENAH	-10000	177445	0	115535	Ab6_MC	-1215	-406
ENAH	-10000	177445	0	115535	Ab6_MC	176619	177445
ENAH	-10000	177445	0	115535	Ab6_MC	525	2167
ESRRB	-10000	318888	0	160505	Ab4_MC	199446	200127
ESRRB	-10000	318888	0	160505	Ab4_MC	272908	275281
ESRRB	-10000	318888	0	160505	Ab4_MC	59591	61791
ESRRB	-10000	318888	0	160505	Ab4_MC	61956	62260
ESRRB	-10000	318888	0	160505	Ab6_MC	317138	318888
ESRRB	-10000	318888	0	160505	Ab6_MC	60694	62092
F8	-10000	207311	0	207311	Ab6_MC	-3538	-1709
FBLN2	-20408	148910	0	59776	Ab4_MC	141720	148910
FBLN2	-20408	148910	0	59776	Ab6_MC	-20408	-19831
FBLN2	-20408	148910	0	59776	Ab6_MC	-367	2284
FBXO15	-10000	46367	0	46367	Ab6_MC	14883	17537
FER1L3	-13019	144541	0	144541	Ab6_MC	-13019	-10200
FER1L3	-13019	144541	0	144541	Ab6_MC	-317	2706
FGF2	-10000	55947	0	55947	Ab6_MC	11657	12785
FGF2	-10000	55947	0	55947	Ab6_MC	-876	-251
FGF4	-25623	37453	0	3857	Ab4_MC	-2042	1137
FGF4	-25623	37453	0	3857	Ab4_MC	-25623	-16734
FGF4	-25623	37453	0	3857	Ab4_MC	33668	37453
FGF4	-25623	37453	0	3857	Ab6_MC	33875	35563
FGF8	-10000	83098	0	6055	Ab4_MC	30638	34526
FGF8	-10000	83098	0	6055	Ab4_MC	46674	47688
FGF8	-10000	83098	0	6055	Ab4_MC	-76	1658
FGF8	-10000	83098	0	6055	Ab6_MC	81570	83098
FGFR1	-53499	56942	0	56942	Ab6_MC	-304	3286
FGFR1	-53499	56942	0	56942	Ab6_MC	-53499	-52181
FKBP1A	-10000	19192	0	19192	Ab6_MC	-1266	131
FKBP1A	-10000	19192	0	19192	Ab6_MC	194	390
FKBP1A	-10000	19192	0	19192	Ab6_MC	495	2101
FKBP9	-36504	47281	0	47281	Ab6_MC	-1093	-49
FKBP9	-36504	47281	0	47281	Ab6_MC	-34397	-33109
FKBP9	-36504	47281	0	47281	Ab6_MC	-36504	-34695
FKBP9	-36504	47281	0	47281	Ab6_MC	89	784
FLT1	-136220	163792	0	163792	Ab6_MC	-136220	-133909
FLT1	-136220	163792	0	163792	Ab6_MC	-147	1513
FN1	-10000	67648	0	67648	Ab6_MC	-1563	4877
FOXM1	-10000	12892	0	12892	Ab6_MC	96	1146
FOXO1	-10000	333365	0	81164	Ab6_MC	-1225	-62
FOXO1	-10000	333365	0	81164	Ab6_MC	132412	133551
FOXO1	-10000	333365	0	81164	Ab6_MC	175	693
FOXO1	-10000	333365	0	81164	Ab6_MC	332156	333365
FOXO1	-10000	333365	0	81164	Ab6_MC	852	3849
FOXP3	-10000	26164	0	15541	Ab6_MC	24626	26164
FUT8	-22553	236966	0	236966	Ab6_MC	-141	1413
FUT8	-22553	236966	0	236966	Ab6_MC	-1836	-329
FUT8	-22553	236966	0	236966	Ab6_MC	-22553	-21843
FUT9	-10000	190670	0	190670	Ab6_MC	-392	1367
FZD7	-123286	10000	0	4776	Ab4_MC	-123286	-122567
FZD7	-123286	10000	0	4776	Ab6_MC	-1724	-280
FZD7	-123286	10000	0	4776	Ab6_MC	689	4187
FZD7	-123286	10000	0	4776	Ab6_MC	-76	581
GAB1	-10000	141328	0	116045	Ab6_MC	-134	2452
GAB1	-10000	141328	0	116045	Ab6_MC	140155	140815
GAB1	-10000	141328	0	116045	Ab6_MC	140953	141328
GAB1	-10000	141328	0	116045	Ab6_MC	-612	-187
GADD45B	-10000	10000	0	2113	Ab6_MC	-1471	-298
GADD45B	-10000	10000	0	2113	Ab6_MC	-237	2983
GAPDH	-10000	10000	0	3731	Ab6_MC	-2079	2193
GAS1	-10000	3457	0	2960	Ab6_MC	1456	3457
GAS1	-10000	3457	0	2960	Ab6_MC	-1646	495
GAS1	-10000	3457	0	2960	Ab6_MC	846	1361
GATA2	-10000	10000	0	8361	Ab6_MC	-1123	1962
GATA4	-10000	46345	0	46345	Ab6_MC	-615	1157
GBX2	-10000	10393	0	3214	Ab4_MC	5862	10393
GBX2	-10000	10393	0	3214	Ab4_MC	-722	1307
GCAT	-10000	13202	0	7434	Ab4_MC	8934	13202
GCAT	-10000	13202	0	7434	Ab6_MC	-2376	813
GDF3	-10000	8752	0	4668	Ab6_MC	6889	8752
GFPT2	-83265	44424	0	44424	Ab4_MC	31687	33443
GFPT2	-83265	44424	0	44424	Ab6_MC	-81556	-80421
GFPT2	-83265	44424	0	44424	Ab6_MC	-83265	-81683
GJA1	-10000	92453	0	13071	Ab6_MC	-354	2378
GJA1	-10000	92453	0	13071	Ab6_MC	91290	92453
GJA7	-15342	10000	0	5062	Ab6_MC	-14038	-12368
GJA7	-15342	10000	0	5062	Ab6_MC	-15342	-14765
GLI2	-24793	219558	0	219558	Ab4_MC	-24793	-23231
GLI2	-24793	219558	0	219558	Ab4_MC	-24793	-23231
GPI1	-10000	34830	0	28104	Ab6_MC	33298	34830
GPI1	-10000	34830	0	28104	Ab6_MC	-5100	-3078
GPI1	-10000	34830	0	28104	Ab6_MC	-553	2156
H2-AA	-10056	10000	0	5020	Ab4_MC	-10056	-8058
H2-AB1	-10000	10000	0	6170	Ab4_MC	1244	2199
HDAC1	-10000	26542	0	26542	Ab6_MC	22	1021
HDAC1	-10000	26542	0	26542	Ab6_MC	-857	-212
HDAC5	-19856	34425	0	34425	Ab6_MC	11166	13245
HDAC5	-19856	34425	0	34425	Ab6_MC	-19856	-18532
HDAC5	-19856	34425	0	34425	Ab6_MC	311	1720
HDAC5	-19856	34425	0	34425	Ab6_MC	-648	117
HELLS	-10000	37287	0	37287	Ab6_MC	-722	-39
HELLS	-10000	37287	0	37287	Ab6_MC	76	1825
HESX1	-29767	10000	0	1964	Ab6_MC	-29767	-29143
HEYL	-10000	16314	0	16314	Ab6_MC	282	1874
HNRPK	-10000	10565	0	10565	Ab6_MC	-2272	808
HNRPK	-10000	10565	0	10565	Ab6_MC	880	3230
HRSP12	-10000	11053	0	11053	Ab6_MC	-1890	1142
ID1	-49223	3254	0	1136	Ab6_MC	-1027	2577
ID1	-49223	3254	0	1136	Ab6_MC	2642	3254
ID1	-49223	3254	0	1136	Ab6_MC	-49223	-48115
ID2	-10000	10000	0	2269	Ab6_MC	-1095	1937
ID2	-10000	10000	0	2269	Ab6_MC	-2738	-1163
ID2	-10000	10000	0	2269	Ab6_MC	-5091	-2954
ID3	-10000	10000	0	1565	Ab6_MC	-1054	-145
ID3	-10000	10000	0	1565	Ab6_MC	-1054	-145
ID3	-10000	10000	0	1565	Ab6_MC	-72	2224
ID3	-10000	10000	0	1565	Ab6_MC	-72	2224
ID3	-10000	10000	0	1565	Ab6_MC	-72	2224
ID3	-10000	10000	0	1565	Ab6_MC	-8406	-7610
ID3	-10000	10000	0	1565	Ab6_MC	-8406	-7610
ID3	-10000	10000	0	1565	Ab6_MC	-9822	-8464
ID3	-10000	10000	0	1565	Ab6_MC	-9822	-8464
IFITM3	-10000	10000	0	1154	Ab6_MC	-744	2283
IGTP	-10000	33888	0	8035	Ab4_MC	30807	33888
IGTP	-10000	33888	0	8035	Ab6_MC	-492	-20
IL6ST	-10000	42732	0	42732	Ab6_MC	-1012	-146
IL6ST	-10000	42732	0	42732	Ab6_MC	19	1327
INHBB	-10000	10000	0	6783	Ab4_MC	1140	2066
INHBB	-10000	10000	0	6783	Ab6_MC	1194	2117
IRF6	-24269	21618	0	18924	Ab4_MC	10101	11027
IRF6	-24269	21618	0	18924	Ab6_MC	19232	21618
IRF6	-24269	21618	0	18924	Ab6_MC	-24269	-22345
ISL1	-401339	11407	0	11407	Ab6_MC	-1277	-143
ISL1	-401339	11407	0	11407	Ab6_MC	-401339	-400724
ISL1	-401339	11407	0	11407	Ab6_MC	-72	1712
ITGA6	-10000	69675	0	69675	Ab6_MC	47	2762
ITGA6	-10000	69675	0	69675	Ab6_MC	-592	-275
ITGB4BP	-10000	9020	0	7088	Ab6_MC	-291	1248
ITGB4BP	-10000	9020	0	7088	Ab6_MC	7195	9020
JARID2	-10000	190078	0	190078	Ab6_MC	-1449	-911
JARID2	-10000	190078	0	190078	Ab6_MC	2738	3971
JARID2	-10000	190078	0	190078	Ab6_MC	-334	2608
JARID2	-10000	190078	0	190078	Ab6_MC	-727	-500
JMJD1A	-77072	43528	0	43528	Ab4_MC	-77072	-73675
JMJD1A	-77072	43528	0	43528	Ab4_MC	-8756	-7336
JMJD1A	-77072	43528	0	43528	Ab6_MC	-1146	-523
JMJD1A	-77072	43528	0	43528	Ab6_MC	-447	2547
JUN	-109953	74128	0	3132	Ab6_MC	-109072	-108360
JUN	-109953	74128	0	3132	Ab6_MC	-109953	-109275
JUN	-109953	74128	0	3132	Ab6_MC	-118	3551
JUN	-109953	74128	0	3132	Ab6_MC	-2403	-204
JUN	-109953	74128	0	3132	Ab6_MC	72448	74128
KDR	-194773	45163	0	45163	Ab4_MC	-1071	897
KDR	-194773	45163	0	45163	Ab6_MC	-194773	-194379
KIT	-10000	81698	0	81698	Ab4_MC	-658	1625
KITL	-10000	84588	0	84588	Ab6_MC	-839	956
KLC4	-10000	14513	0	14513	Ab6_MC	-2371	64
KLF2	-10000	10000	0	2316	Ab6_MC	-132	795
KLF4	-120249	10000	0	5201	Ab6_MC	-120249	-119037
KLF4	-120249	10000	0	5201	Ab6_MC	-1779	-356
KLF4	-120249	10000	0	5201	Ab6_MC	262	3486
KLF5	-10000	14721	0	14721	Ab6_MC	-1183	-182
KLF5	-10000	14721	0	14721	Ab6_MC	488	3981
KLF5	-10000	14721	0	14721	Ab6_MC	-79	422
KLF9	-225204	25685	0	25685	Ab6_MC	-1045	251
KLF9	-225204	25685	0	25685	Ab6_MC	-225204	-224456
KLF9	-225204	25685	0	25685	Ab6_MC	323	2776
KLF9	-225204	25685	0	25685	Ab6_MC	-7362	-3834
LATS2	-52115	83250	0	56461	Ab6_MC	-1388	-147
LATS2	-52115	83250	0	56461	Ab6_MC	-52115	-51518
LATS2	-52115	83250	0	56461	Ab6_MC	555	2212
LATS2	-52115	83250	0	56461	Ab6_MC	79841	80846
LATS2	-52115	83250	0	56461	Ab6_MC	81119	83250
LEFTY1	-10000	8725	0	3362	Ab6_MC	5659	8725
LYPLA1	-22372	50110	0	38842	Ab6_MC	187	1365
LYPLA1	-22372	50110	0	38842	Ab6_MC	-22372	-20944
LYPLA1	-22372	50110	0	38842	Ab6_MC	48812	50110
LYPLA1	-22372	50110	0	38842	Ab6_MC	-613	-136
MAFF	-20732	11398	0	11398	Ab6_MC	-19305	-18784
MAFF	-20732	11398	0	11398	Ab6_MC	-20732	-19380
MAFF	-20732	11398	0	11398	Ab6_MC	-792	1731
MAGED1	-10000	10000	0	6600	Ab6_MC	-859	2432
MAP1LC3B	-10000	10000	0	7579	Ab6_MC	-25	1618
MAP1LC3B	-10000	10000	0	7579	Ab6_MC	-4814	-4572
MAP1LC3B	-10000	10000	0	7579	Ab6_MC	-5308	-4933
MATR3	-10000	38065	0	29141	Ab6_MC	-118	2082
MATR3	-10000	38065	0	29141	Ab6_MC	35845	38065
MATR3	-10000	38065	0	29141	Ab6_MC	-9567	-6395
MCAM	-10000	10000	0	8053	Ab6_MC	-55	965
MEF2A	-10000	139034	0	139034	Ab6_MC	-435	61
MEF2A	-10000	139034	0	139034	Ab6_MC	450	4410
