Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop
AKP2	-65974	66456	0	54584	H3K27me3	23426	24185
AKP2	-65974	66456	0	54584	H3K27me3	22076	22755
AKP2	-65974	66456	0	54584	H3K27me3	12076	12905
AKP2	-65974	66456	0	54584	H3K27me3	10626	11565
AKP2	-65974	66456	0	54584	H3K27me3	1676	2665
AKP2	-65974	66456	0	54584	H3K27me3	-58074	-57385
AKP2	-65974	66456	0	54584	H3K27me3	-64324	-63705
AKP2	-65974	66456	0	54584	H3K4me3	65636	66455
AKP2	-65974	66456	0	54584	H3K4me3	59326	60235
AKP2	-65974	66456	0	54584	H3K4me3	44476	45535
AKP2	-65974	66456	0	54584	H3K4me3	38426	39445
AKP2	-65974	66456	0	54584	H3K4me3	33176	34095
AKP2	-65974	66456	0	54584	H3K4me3	1826	2665
AKP2	-65974	66456	0	54584	H3K4me3	-58074	-57385
AKP2	-65974	66456	0	54584	H3K4me3	-64324	-63705
AKP2	-65974	66456	0	54584	H3K9ac	65636	66455
AKP2	-65974	66456	0	54584	H3K9ac	59326	60305
AKP2	-65974	66456	0	54584	H3K9ac	44476	45535
AKP2	-65974	66456	0	54584	H3K9ac	38426	39445
AKP2	-65974	66456	0	54584	H3K9ac	33176	34095
AKP2	-65974	66456	0	54584	H3K9ac	25776	26735
AKP2	-65974	66456	0	54584	H3K9ac	1676	2665
AKP2	-65974	66456	0	54584	H3K9ac	-58074	-57385
AKP2	-65974	66456	0	54584	H3K9ac	-64324	-63705
AKP2	-65974	66456	0	54584	H3K9me2	65836	66455
AKP2	-65974	66456	0	54584	H3K9me2	63176	63835
AKP2	-65974	66456	0	54584	H3K9me2	59326	60185
AKP2	-65974	66456	0	54584	H3K9me2	44476	45535
AKP2	-65974	66456	0	54584	H3K9me2	38476	39445
AKP2	-65974	66456	0	54584	H3K9me2	33176	34095
AKP2	-65974	66456	0	54584	H3K9me2	29776	30685
AKP2	-65974	66456	0	54584	H3K9me2	1776	2665
ALCAM	-414896	246027	0	203161	-	-	-
ALDH7A1	-142	69080	0	47136	-	-	-
ANGPT1	-344000	356449	0	252072	H3K9me2	321979	322908
ANKRD1	-259223	15071	0	7879	H3K27me3	-82529	-81780
ANKRD1	-259223	15071	0	7879	H3K27me3	-113579	-112870
ANKRD1	-259223	15071	0	7879	H3K27me3	-255929	-255270
ANKRD1	-259223	15071	0	7879	H3K4me3	-229479	-228840
ANKRD1	-259223	15071	0	7879	H3K9ac	-82529	-81780
ANKRD1	-259223	15071	0	7879	H3K9ac	-113579	-112870
ANKRD1	-259223	15071	0	7879	H3K9ac	-255929	-255270
ANKRD1	-259223	15071	0	7879	H3K9me2	-82529	-81780
ANKRD1	-259223	15071	0	7879	H3K9me2	-113579	-112870
ANKRD1	-259223	15071	0	7879	H3K9me2	-255929	-255270
ARIH2	-12718	51780	0	46438	-	-	-
ASH2L	-1953	31688	0	30800	-	-	-
ATXN1	-277	418595	0	410083	H3K27me3	399485	400344
ATXN1	-277	418595	0	410083	H3K27me3	273985	274944
ATXN1	-277	418595	0	410083	H3K27me3	-165	1054
ATXN1	-277	418595	0	410083	H3K4me3	399485	400294
ATXN1	-277	418595	0	410083	H3K4me3	-165	1054
ATXN1	-277	418595	0	410083	H3K9ac	399485	400294
ATXN1	-277	418595	0	410083	H3K9ac	274285	274944
ATXN1	-277	418595	0	410083	H3K9ac	-165	1054
ATXN1	-277	418595	0	410083	H3K9me2	399485	400094
ATXN1	-277	418595	0	410083	H3K9me2	274285	274944
ATXN1	-277	418595	0	410083	H3K9me2	-165	1054
B2M	-91089	13013	0	5395	H3K27me3	-82868	-82009
B2M	-91089	13013	0	5395	H3K9ac	-82468	-81859
B2M	-91089	13013	0	5395	H3K9me2	-82568	-81859
BAX	-6665	7012	0	5203	H3K27me3	2	711
BAX	-6665	7012	0	5203	H3K4me3	302	1091
BAX	-6665	7012	0	5203	H3K9ac	2	861
BDNF	-332953	216178	0	52343	H3K27me3	-294912	-294293
BDNF	-332953	216178	0	52343	H3K4me3	-294912	-294293
BDNF	-332953	216178	0	52343	H3K4me3	-120052	-119443
BDNF	-332953	216178	0	52343	H3K9ac	-120052	-119443
BDNF	-332953	216178	0	52343	H3K9me2	-294912	-294043
BDNF	-332953	216178	0	52343	H3K9me2	-160952	-160343
BEX1	-29567	11660	0	1541	-	-	-
BGN	-24615	19442	0	12287	H3K27me3	-23294	-22365
BGN	-24615	19442	0	12287	H3K27me3	-16274	-12965
BGN	-24615	19442	0	12287	H3K27me3	-9224	-7765
BGN	-24615	19442	0	12287	H3K27me3	-7204	-2415
BGN	-24615	19442	0	12287	H3K27me3	1176	7135
BGN	-24615	19442	0	12287	H3K27me3	13226	13835
BGN	-24615	19442	0	12287	H3K27me3	17526	19235
BGN	-24615	19442	0	12287	H3K4me3	-23274	-22365
BGN	-24615	19442	0	12287	H3K4me3	-16374	-14415
BGN	-24615	19442	0	12287	H3K4me3	-9224	-8165
BGN	-24615	19442	0	12287	H3K4me3	-6024	-2415
BGN	-24615	19442	0	12287	H3K4me3	-1284	935
BGN	-24615	19442	0	12287	H3K4me3	13176	13835
BGN	-24615	19442	0	12287	H3K9ac	-23274	-22365
BGN	-24615	19442	0	12287	H3K9ac	-16274	-13965
BGN	-24615	19442	0	12287	H3K9ac	-9224	-8015
BGN	-24615	19442	0	12287	H3K9ac	-7204	-2765
BGN	-24615	19442	0	12287	H3K9ac	-1284	985
BGN	-24615	19442	0	12287	H3K9ac	13226	13835
BGN	-24615	19442	0	12287	H3K9me2	-23294	-22365
BGN	-24615	19442	0	12287	H3K9me2	-16324	-12465
BGN	-24615	19442	0	12287	H3K9me2	-9274	-8415
BGN	-24615	19442	0	12287	H3K9me2	-7204	-2415
BGN	-24615	19442	0	12287	H3K9me2	-1284	735
BGN	-24615	19442	0	12287	H3K9me2	13226	13835
BMP2	-99837	944162	0	9686	H3K9me2	1074	1833
BMP4	-179545	676758	0	7079	H3K27me3	539658	540267
BMP4	-179545	676758	0	7079	H3K27me3	409608	410517
BMP4	-179545	676758	0	7079	H3K27me3	406608	407517
BMP4	-179545	676758	0	7079	H3K27me3	193908	194577
BMP4	-179545	676758	0	7079	H3K27me3	58608	59267
BMP4	-179545	676758	0	7079	H3K27me3	9958	10767
BMP4	-179545	676758	0	7079	H3K4me3	406608	407367
BMP4	-179545	676758	0	7079	H3K4me3	193908	194567
BMP4	-179545	676758	0	7079	H3K4me3	58608	59267
BMP4	-179545	676758	0	7079	H3K9ac	406608	407517
BMP4	-179545	676758	0	7079	H3K9ac	193908	194577
BMP4	-179545	676758	0	7079	H3K9ac	58608	59267
BMP4	-179545	676758	0	7079	H3K9me2	465708	466317
BMP4	-179545	676758	0	7079	H3K9me2	409708	410467
BMP4	-179545	676758	0	7079	H3K9me2	406608	407267
BMP4	-179545	676758	0	7079	H3K9me2	58608	59267
BMP4	-179545	676758	0	7079	H3K9me2	9958	10767
BMP6	-118053	154559	0	154012	H3K27me3	58768	59857
BMP6	-118053	154559	0	154012	H3K27me3	124918	125827
BMP6	-118053	154559	0	154012	H3K4me3	58718	59777
BMP6	-118053	154559	0	154012	H3K4me3	124918	125727
BMP6	-118053	154559	0	154012	H3K9ac	58718	59777
BMP6	-118053	154559	0	154012	H3K9ac	124918	125827
BNIP3	-45746	26449	0	18670	H3K27me3	-30171	-29512
BNIP3	-45746	26449	0	18670	H3K27me3	-33021	-32312
BRCA1	-3738	77814	0	60356	H3K27me3	76424	77083
BRCA1	-3738	77814	0	60356	H3K4me3	77174	77803
BRCA1	-3738	77814	0	60356	H3K9ac	76424	77083
BRCA1	-3738	77814	0	60356	H3K9me2	76374	77083
C80913	-78442	141263	0	59540	H3K27me3	134543	135502
C80913	-78442	141263	0	59540	H3K27me3	-30857	-30168
C80913	-78442	141263	0	59540	H3K27me3	-54007	-53108
C80913	-78442	141263	0	59540	H3K27me3	-71407	-70498
C80913	-78442	141263	0	59540	H3K4me3	134543	135252
C80913	-78442	141263	0	59540	H3K9ac	134543	135502
C80913	-78442	141263	0	59540	H3K9ac	-54007	-53108
CALCR	-197882	161406	0	78993	H3K27me3	-135004	-134325
CALCR	-197882	161406	0	78993	H3K4me3	-135004	-134325
CALCR	-197882	161406	0	78993	H3K9ac	-135004	-134325
CBX2	-30188	15407	0	8241	H3K27me3	-26727	-26078
CBX2	-30188	15407	0	8241	H3K27me3	663	1822
CBX2	-30188	15407	0	8241	H3K9ac	-26727	-26078
CBX2	-30188	15407	0	8241	H3K9ac	523	1822
CBX2	-30188	15407	0	8241	H3K9me2	823	1672
CBX3	-722	73907	0	13088	-	-	-
CBX4	-60996	45228	0	5986	H3K27me3	130	849
CBX4	-60996	45228	0	5986	H3K27me3	-21060	-20271
CBX4	-60996	45228	0	5986	H3K27me3	-41710	-41051
CBX4	-60996	45228	0	5986	H3K27me3	-51160	-49401
CBX4	-60996	45228	0	5986	H3K27me3	-53310	-52251
CBX4	-60996	45228	0	5986	H3K4me3	-21010	-20271
CBX4	-60996	45228	0	5986	H3K4me3	-51160	-49401
CBX4	-60996	45228	0	5986	H3K9ac	130	849
CBX4	-60996	45228	0	5986	H3K9ac	-21060	-20271
CBX4	-60996	45228	0	5986	H3K9ac	-41710	-41051
CBX4	-60996	45228	0	5986	H3K9ac	-51160	-49401
CBX4	-60996	45228	0	5986	H3K9ac	-53310	-52351
CBX4	-60996	45228	0	5986	H3K9me2	-51160	-48551
CBX4	-60996	45228	0	5986	H3K9me2	-53310	-52351
CBX6	-35493	29624	0	10435	-	-	-
CBX7	-63228	24560	0	16839	H3K27me3	-14000	-13341
CBX7	-63228	24560	0	16839	H3K4me3	-14000	-13341
CBX7	-63228	24560	0	16839	H3K9ac	-14000	-13341
CBX8	-39242	9643	0	2477	H3K27me3	1512	3021
CBX8	-39242	9643	0	2477	H3K27me3	-9738	-8879
CBX8	-39242	9643	0	2477	H3K27me3	-33838	-33179
CBX8	-39242	9643	0	2477	H3K4me3	-33838	-33179
CBX8	-39242	9643	0	2477	H3K9ac	-33538	-32829
CCNA2	-1205	89642	0	7076	H3K27me3	49352	50361
CCNA2	-1205	89642	0	7076	H3K27me3	44402	45121
CCNA2	-1205	89642	0	7076	H3K9ac	49352	50361
CCNB1	-16162	10587	0	7747	-	-	-
CCNC	-41767	29109	0	22816	-	-	-
CCND1	-266463	18788	0	9994	H3K27me3	3068	4127
CCND1	-266463	18788	0	9994	H3K27me3	-16832	-16123
CCND1	-266463	18788	0	9994	H3K27me3	-26232	-24573
CCND1	-266463	18788	0	9994	H3K27me3	-32882	-32123
CCND1	-266463	18788	0	9994	H3K27me3	-37632	-36783
CCND1	-266463	18788	0	9994	H3K27me3	-47732	-47113
CCND1	-266463	18788	0	9994	H3K27me3	-50832	-50123
CCND1	-266463	18788	0	9994	H3K27me3	-61532	-60523
CCND1	-266463	18788	0	9994	H3K27me3	-69682	-67773
CCND1	-266463	18788	0	9994	H3K27me3	-74522	-73823
CCND1	-266463	18788	0	9994	H3K27me3	-76282	-75523
CCND1	-266463	18788	0	9994	H3K27me3	-92932	-91433
CCND1	-266463	18788	0	9994	H3K27me3	-96982	-96273
CCND1	-266463	18788	0	9994	H3K27me3	-104032	-103423
CCND1	-266463	18788	0	9994	H3K27me3	-105882	-104523
CCND1	-266463	18788	0	9994	H3K27me3	-107632	-106873
CCND1	-266463	18788	0	9994	H3K27me3	-119782	-118923
CCND1	-266463	18788	0	9994	H3K27me3	-128032	-126773
CCND1	-266463	18788	0	9994	H3K27me3	-132832	-131603
CCND1	-266463	18788	0	9994	H3K27me3	-148482	-147333
CCND1	-266463	18788	0	9994	H3K27me3	-154232	-153573
CCND1	-266463	18788	0	9994	H3K27me3	-157032	-156223
CCND1	-266463	18788	0	9994	H3K27me3	-171982	-170873
CCND1	-266463	18788	0	9994	H3K27me3	-175282	-174573
CCND1	-266463	18788	0	9994	H3K27me3	-192082	-191223
CCND1	-266463	18788	0	9994	H3K27me3	-193882	-193073
CCND1	-266463	18788	0	9994	H3K27me3	-209882	-209223
CCND1	-266463	18788	0	9994	H3K27me3	-223382	-222453
CCND1	-266463	18788	0	9994	H3K27me3	-230682	-229773
CCND1	-266463	18788	0	9994	H3K27me3	-232282	-231013
CCND1	-266463	18788	0	9994	H3K27me3	-258332	-257723
CCND1	-266463	18788	0	9994	H3K27me3	-266282	-265423
CCND1	-266463	18788	0	9994	H3K4me3	3168	4127
CCND1	-266463	18788	0	9994	H3K4me3	-25732	-24623
CCND1	-266463	18788	0	9994	H3K4me3	-37632	-36823
CCND1	-266463	18788	0	9994	H3K4me3	-69682	-67873
CCND1	-266463	18788	0	9994	H3K4me3	-96982	-96273
CCND1	-266463	18788	0	9994	H3K4me3	-117382	-116573
CCND1	-266463	18788	0	9994	H3K4me3	-132832	-132023
CCND1	-266463	18788	0	9994	H3K4me3	-147982	-147333
CCND1	-266463	18788	0	9994	H3K4me3	-156932	-156173
CCND1	-266463	18788	0	9994	H3K4me3	-192082	-191223
CCND1	-266463	18788	0	9994	H3K4me3	-223382	-222453
CCND1	-266463	18788	0	9994	H3K4me3	-230682	-229873
CCND1	-266463	18788	0	9994	H3K4me3	-266232	-265623
CCND1	-266463	18788	0	9994	H3K9ac	3068	4177
CCND1	-266463	18788	0	9994	H3K9ac	-25732	-24623
CCND1	-266463	18788	0	9994	H3K9ac	-31532	-30723
CCND1	-266463	18788	0	9994	H3K9ac	-37632	-36783
CCND1	-266463	18788	0	9994	H3K9ac	-61482	-60523
CCND1	-266463	18788	0	9994	H3K9ac	-69682	-67873
CCND1	-266463	18788	0	9994	H3K9ac	-92132	-91473
CCND1	-266463	18788	0	9994	H3K9ac	-96982	-96223
CCND1	-266463	18788	0	9994	H3K9ac	-105882	-104873
CCND1	-266463	18788	0	9994	H3K9ac	-119782	-118923
CCND1	-266463	18788	0	9994	H3K9ac	-132832	-131603
CCND1	-266463	18788	0	9994	H3K9ac	-148382	-147333
CCND1	-266463	18788	0	9994	H3K9ac	-156982	-156173
CCND1	-266463	18788	0	9994	H3K9ac	-171982	-170873
CCND1	-266463	18788	0	9994	H3K9ac	-192082	-191223
CCND1	-266463	18788	0	9994	H3K9ac	-209882	-209223
CCND1	-266463	18788	0	9994	H3K9ac	-223382	-222453
CCND1	-266463	18788	0	9994	H3K9ac	-230682	-229773
CCND1	-266463	18788	0	9994	H3K9ac	-266282	-265423
CCND1	-266463	18788	0	9994	H3K9me2	-16832	-15923
CCND1	-266463	18788	0	9994	H3K9me2	-37632	-36783
CCND1	-266463	18788	0	9994	H3K9me2	-48682	-48023
CCND1	-266463	18788	0	9994	H3K9me2	-50832	-50123
CCND1	-266463	18788	0	9994	H3K9me2	-61382	-60723
CCND1	-266463	18788	0	9994	H3K9me2	-69682	-68023
CCND1	-266463	18788	0	9994	H3K9me2	-76232	-75523
CCND1	-266463	18788	0	9994	H3K9me2	-92382	-91323
CCND1	-266463	18788	0	9994	H3K9me2	-96532	-95623
CCND1	-266463	18788	0	9994	H3K9me2	-104032	-103423
CCND1	-266463	18788	0	9994	H3K9me2	-105882	-104523
CCND1	-266463	18788	0	9994	H3K9me2	-107532	-106873
CCND1	-266463	18788	0	9994	H3K9me2	-127632	-126723
CCND1	-266463	18788	0	9994	H3K9me2	-132832	-131973
CCND1	-266463	18788	0	9994	H3K9me2	-148482	-147373
CCND1	-266463	18788	0	9994	H3K9me2	-156982	-156223
CCND1	-266463	18788	0	9994	H3K9me2	-192082	-191223
CCND1	-266463	18788	0	9994	H3K9me2	-193832	-193073
CCND1	-266463	18788	0	9994	H3K9me2	-223132	-222453
CCND1	-266463	18788	0	9994	H3K9me2	-258432	-257773
CCND2	-81628	41512	0	25340	H3K27me3	4252	5211
CCND2	-81628	41512	0	25340	H3K27me3	-2698	-2039
CCND2	-81628	41512	0	25340	H3K27me3	-31248	-30289
CCND2	-81628	41512	0	25340	H3K9ac	4202	5211
CCND2	-81628	41512	0	25340	H3K9ac	-31248	-30289
CCND3	-2764	95029	0	94638	H3K27me3	21804	22863
CCND3	-2764	95029	0	94638	H3K27me3	36854	37963
CCND3	-2764	95029	0	94638	H3K27me3	66254	67313
CCND3	-2764	95029	0	94638	H3K27me3	90204	91363
CCND3	-2764	95029	0	94638	H3K27me3	92754	93513
CCND3	-2764	95029	0	94638	H3K4me3	21854	22863
CCND3	-2764	95029	0	94638	H3K4me3	36954	37963
CCND3	-2764	95029	0	94638	H3K4me3	90254	91213
CCND3	-2764	95029	0	94638	H3K4me3	92754	93463
CCND3	-2764	95029	0	94638	H3K9ac	21804	22863
CCND3	-2764	95029	0	94638	H3K9ac	36904	37963
CCND3	-2764	95029	0	94638	H3K9ac	66254	67313
CCND3	-2764	95029	0	94638	H3K9ac	89954	91463
CCND3	-2764	95029	0	94638	H3K9ac	92754	93513
CCND3	-2764	95029	0	94638	H3K9me2	22054	22863
CCND3	-2764	95029	0	94638	H3K9me2	37054	37963
CCND3	-2764	95029	0	94638	H3K9me2	66254	67313
CCND3	-2764	95029	0	94638	H3K9me2	90354	92163
CCNE1	-76326	87948	0	9506	H3K27me3	1191	1850
CCNE1	-76326	87948	0	9506	H3K27me3	-6559	-5550
CCNE1	-76326	87948	0	9506	H3K27me3	-21009	-20270
CCNE1	-76326	87948	0	9506	H3K27me3	-26959	-26100
CCNE1	-76326	87948	0	9506	H3K27me3	-28859	-28100
CCNE1	-76326	87948	0	9506	H3K27me3	-41459	-40450
CCNE1	-76326	87948	0	9506	H3K27me3	-50159	-49400
CCNE1	-76326	87948	0	9506	H3K27me3	-56409	-55700
CCNE1	-76326	87948	0	9506	H3K27me3	-67809	-66860
CCNE1	-76326	87948	0	9506	H3K27me3	-73159	-72500
CCNE1	-76326	87948	0	9506	H3K4me3	-6559	-5550
CCNE1	-76326	87948	0	9506	H3K4me3	-20909	-20270
CCNE1	-76326	87948	0	9506	H3K4me3	-28859	-28100
CCNE1	-76326	87948	0	9506	H3K4me3	-41459	-40450
CCNE1	-76326	87948	0	9506	H3K4me3	-50159	-49500
CCNE1	-76326	87948	0	9506	H3K4me3	-67809	-67150
CCNE1	-76326	87948	0	9506	H3K9ac	-6559	-5550
CCNE1	-76326	87948	0	9506	H3K9ac	-20909	-20270
CCNE1	-76326	87948	0	9506	H3K9ac	-28859	-28100
CCNE1	-76326	87948	0	9506	H3K9ac	-41459	-40550
CCNE1	-76326	87948	0	9506	H3K9ac	-50159	-49450
CCNE1	-76326	87948	0	9506	H3K9ac	-56409	-55700
CCNE1	-76326	87948	0	9506	H3K9ac	-67809	-66950
CCNE1	-76326	87948	0	9506	H3K9ac	-73159	-72500
CCNE1	-76326	87948	0	9506	H3K9me2	-20909	-20270
CCNE1	-76326	87948	0	9506	H3K9me2	-28859	-28200
CCNE1	-76326	87948	0	9506	H3K9me2	-41459	-40450
CCNE1	-76326	87948	0	9506	H3K9me2	-67809	-67100
CCNE1	-76326	87948	0	9506	H3K9me2	-73159	-72500
CD1D1	-83472	9807	0	3502	-	-	-
CD34	-122039	102992	0	22371	-	-	-
CD9	-58208	114251	0	34489	H3K27me3	112611	113440
CD9	-58208	114251	0	34489	H3K27me3	83361	84120
CD9	-58208	114251	0	34489	H3K27me3	67611	68370
CD9	-58208	114251	0	34489	H3K27me3	44551	45420
CD9	-58208	114251	0	34489	H3K27me3	3861	4920
CD9	-58208	114251	0	34489	H3K27me3	-17139	-15530
CD9	-58208	114251	0	34489	H3K27me3	-18489	-17830
CD9	-58208	114251	0	34489	H3K4me3	112761	113440
CD9	-58208	114251	0	34489	H3K4me3	83361	84020
CD9	-58208	114251	0	34489	H3K4me3	67611	68270
CD9	-58208	114251	0	34489	H3K4me3	44551	45420
CD9	-58208	114251	0	34489	H3K4me3	3861	4670
CD9	-58208	114251	0	34489	H3K4me3	-16439	-15530
CD9	-58208	114251	0	34489	H3K9ac	112761	113440
CD9	-58208	114251	0	34489	H3K9ac	83361	84120
CD9	-58208	114251	0	34489	H3K9ac	67611	68370
CD9	-58208	114251	0	34489	H3K9ac	44551	45420
CD9	-58208	114251	0	34489	H3K9ac	18611	19470
CD9	-58208	114251	0	34489	H3K9ac	3861	4670
CD9	-58208	114251	0	34489	H3K9ac	-17139	-15530
CD9	-58208	114251	0	34489	H3K9me2	112761	113450
CD9	-58208	114251	0	34489	H3K9me2	83361	84020
CD9	-58208	114251	0	34489	H3K9me2	67611	68520
CD9	-58208	114251	0	34489	H3K9me2	44551	45420
CD9	-58208	114251	0	34489	H3K9me2	-16589	-15530
CDH15	-6101	34947	0	19023	H3K27me3	-2770	-2111
CDH15	-6101	34947	0	19023	H3K27me3	1380	2839
CDH15	-6101	34947	0	19023	H3K27me3	5080	5739
CDH15	-6101	34947	0	19023	H3K27me3	7080	8339
CDH15	-6101	34947	0	19023	H3K27me3	17730	18589
CDH15	-6101	34947	0	19023	H3K9ac	4970	5589
CDH15	-6101	34947	0	19023	H3K9ac	7080	8339
CDH15	-6101	34947	0	19023	H3K9ac	17830	18539
CDH15	-6101	34947	0	19023	H3K9me2	-2870	-2111
CDH15	-6101	34947	0	19023	H3K9me2	-420	1039
CDH15	-6101	34947	0	19023	H3K9me2	5080	5739
CDH15	-6101	34947	0	19023	H3K9me2	17830	18489
CDK4	-3431	15292	0	3780	H3K27me3	12080	12739
CDK6	-343254	199521	0	177913	H3K9ac	182797	183476
CDK6	-343254	199521	0	177913	H3K9me2	171297	171906
CDKN1A	-50409	41281	0	6947	H3K27me3	-43867	-42658
CDKN1A	-50409	41281	0	6947	H3K27me3	3133	4042
CDKN1A	-50409	41281	0	6947	H3K27me3	4293	6052
CDKN1A	-50409	41281	0	6947	H3K27me3	20883	22442
CDKN1A	-50409	41281	0	6947	H3K27me3	24943	25692
CDKN1A	-50409	41281	0	6947	H3K27me3	37683	38642
CDKN1A	-50409	41281	0	6947	H3K4me3	-43467	-42358
CDKN1A	-50409	41281	0	6947	H3K4me3	3183	4042
CDKN1A	-50409	41281	0	6947	H3K4me3	4883	6052
CDKN1A	-50409	41281	0	6947	H3K4me3	20883	22442
CDKN1A	-50409	41281	0	6947	H3K4me3	24943	25692
CDKN1A	-50409	41281	0	6947	H3K9ac	-43967	-42358
CDKN1A	-50409	41281	0	6947	H3K9ac	3183	4042
CDKN1A	-50409	41281	0	6947	H3K9ac	4883	6052
CDKN1A	-50409	41281	0	6947	H3K9ac	20883	22442
CDKN1A	-50409	41281	0	6947	H3K9ac	24943	25692
CDKN1A	-50409	41281	0	6947	H3K9ac	38033	38642
CDKN1A	-50409	41281	0	6947	H3K9me2	-43467	-42358
CDKN1A	-50409	41281	0	6947	H3K9me2	3333	4042
CDKN1A	-50409	41281	0	6947	H3K9me2	4293	6052
CDKN1A	-50409	41281	0	6947	H3K9me2	20883	22442
CDKN1A	-50409	41281	0	6947	H3K9me2	24943	25592
CDKN1A	-50409	41281	0	6947	H3K9me2	26643	27292
CDKN1A	-50409	41281	0	6947	H3K9me2	37783	38442
CDKN1A	-50409	41281	0	6947	H3K9me2	39783	40392
CDKN1B	-32696	8675	0	3641	-	-	-
CDKN1C	-12759	33954	0	2656	H3K27me3	-6916	-6017
CDKN1C	-12759	33954	0	2656	H3K9ac	32184	32833
CDKN1C	-12759	33954	0	2656	H3K9me2	-9316	-8657
CDKN2A	-11706	76793	0	20146	H3K27me3	27713	28802
CDKN2A	-11706	76793	0	20146	H3K27me3	20163	21792
CDKN2A	-11706	76793	0	20146	H3K27me3	19013	19922
CDKN2A	-11706	76793	0	20146	H3K27me3	16813	18722
CDKN2A	-11706	76793	0	20146	H3K27me3	15313	15982
CDKN2A	-11706	76793	0	20146	H3K27me3	14263	15072
