Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop
CBX4	-60996	45228	0	5986	H3K4me3	-53210	-51681
CBX7	-63228	24560	0	16839	H3K27me3	-14000	-13341
CBX7	-63228	24560	0	16839	H3K4me3	-14000	-13341
CCNA2	-1205	89642	0	7076	H3K27me3	49352	50581
CCNA2	-1205	89642	0	7076	H3K4me3	49352	50411
CCND1	-266463	18788	0	9994	H3K27me3	-26232	-24573
CCND1	-266463	18788	0	9994	H3K27me3	-37632	-36783
CCND1	-266463	18788	0	9994	H3K27me3	-69682	-68073
CCND1	-266463	18788	0	9994	H3K27me3	-76192	-75523
CCND1	-266463	18788	0	9994	H3K27me3	-92232	-91473
CCND1	-266463	18788	0	9994	H3K27me3	-107532	-106873
CCND1	-266463	18788	0	9994	H3K27me3	-157032	-156273
CCND1	-266463	18788	0	9994	H3K27me3	-170282	-168923
CCND1	-266463	18788	0	9994	H3K27me3	-172082	-170873
CCND1	-266463	18788	0	9994	H3K27me3	-192082	-191473
CCND1	-266463	18788	0	9994	H3K27me3	-223532	-222453
CCND1	-266463	18788	0	9994	H3K27me3	-230682	-229823
CCND1	-266463	18788	0	9994	H3K27me3	-232282	-231013
CCND1	-266463	18788	0	9994	H3K27me3	-266332	-265323
CCND1	-266463	18788	0	9994	H3K4me3	-25682	-24373
CCND1	-266463	18788	0	9994	H3K4me3	-37632	-36783
CCND1	-266463	18788	0	9994	H3K4me3	-69682	-67873
CCND1	-266463	18788	0	9994	H3K4me3	-76382	-75523
CCND1	-266463	18788	0	9994	H3K4me3	-92932	-91433
CCND1	-266463	18788	0	9994	H3K4me3	-107532	-106873
CCND1	-266463	18788	0	9994	H3K4me3	-157032	-156273
CCND1	-266463	18788	0	9994	H3K4me3	-170482	-168873
CCND1	-266463	18788	0	9994	H3K4me3	-172182	-170873
CCND1	-266463	18788	0	9994	H3K4me3	-192082	-191223
CCND1	-266463	18788	0	9994	H3K4me3	-223382	-222453
CCND1	-266463	18788	0	9994	H3K4me3	-230682	-229873
CCND1	-266463	18788	0	9994	H3K4me3	-232282	-231013
CCND1	-266463	18788	0	9994	H3K4me3	-266442	-265423
CCND2	-81628	41512	0	25340	H3K27me3	4102	4911
CCND2	-81628	41512	0	25340	H3K27me3	-31648	-30239
CCND2	-81628	41512	0	25340	H3K4me3	4102	5111
CCND2	-81628	41512	0	25340	H3K4me3	-31478	-30289
CCND3	-2764	95029	0	94638	H3K27me3	26144	26863
CCND3	-2764	95029	0	94638	H3K27me3	36854	37963
CCND3	-2764	95029	0	94638	H3K27me3	66254	67313
CCND3	-2764	95029	0	94638	H3K27me3	90654	91763
CCND3	-2764	95029	0	94638	H3K4me3	26154	26963
CCND3	-2764	95029	0	94638	H3K4me3	36954	37963
CCND3	-2764	95029	0	94638	H3K4me3	66254	67313
CCND3	-2764	95029	0	94638	H3K4me3	88854	92363
CCNE1	-76326	87948	0	9506	H3K27me3	-6359	-5500
CCNE1	-76326	87948	0	9506	H3K27me3	-20909	-20270
CCNE1	-76326	87948	0	9506	H3K27me3	-28909	-27980
CCNE1	-76326	87948	0	9506	H3K4me3	-6559	-5500
CCNE1	-76326	87948	0	9506	H3K4me3	-20909	-20270
CCNE1	-76326	87948	0	9506	H3K4me3	-28859	-28050
CD9	-58208	114251	0	34489	H3K27me3	112461	114250
CD9	-58208	114251	0	34489	H3K27me3	83361	84370
CD9	-58208	114251	0	34489	H3K4me3	112761	114250
CD9	-58208	114251	0	34489	H3K4me3	83361	84320
CDH15	-6101	34947	0	19023	H3K27me3	7080	8339
CDH15	-6101	34947	0	19023	H3K4me3	7380	8339
CDKN1A	-50409	41281	0	6947	H3K27me3	-43967	-42358
CDKN1A	-50409	41281	0	6947	H3K27me3	-317	1142
CDKN1A	-50409	41281	0	6947	H3K27me3	3333	4042
CDKN1A	-50409	41281	0	6947	H3K27me3	4733	6342
CDKN1A	-50409	41281	0	6947	H3K27me3	20883	21542
CDKN1A	-50409	41281	0	6947	H3K27me3	24943	25692
CDKN1A	-50409	41281	0	6947	H3K4me3	-43967	-42358
CDKN1A	-50409	41281	0	6947	H3K4me3	-317	2192
CDKN1A	-50409	41281	0	6947	H3K4me3	3083	4042
CDKN1A	-50409	41281	0	6947	H3K4me3	4293	6142
CDKN1A	-50409	41281	0	6947	H3K4me3	20883	21542
CDKN1A	-50409	41281	0	6947	H3K4me3	24943	25692
CDKN1C	-12759	33954	0	2656	H3K27me3	-4716	-3307
CDKN1C	-12759	33954	0	2656	H3K4me3	-4716	-3007
CDKN2A	-11706	76793	0	20146	H3K27me3	20613	21672
CDKN2A	-11706	76793	0	20146	H3K27me3	19063	19922
CDKN2A	-11706	76793	0	20146	H3K27me3	16863	18322
CDKN2A	-11706	76793	0	20146	H3K27me3	14263	14922
CDKN2A	-11706	76793	0	20146	H3K27me3	5013	6122
CDKN2A	-11706	76793	0	20146	H3K4me3	20613	21622
CDKN2A	-11706	76793	0	20146	H3K4me3	19063	19922
CDKN2A	-11706	76793	0	20146	H3K4me3	17363	18322
CDKN2A	-11706	76793	0	20146	H3K4me3	14263	14922
CDKN2A	-11706	76793	0	20146	H3K4me3	4703	6122
CEBPB	-27371	242134	0	1503	H3K27me3	-9010	-8351
CEBPB	-27371	242134	0	1503	H3K27me3	-1200	-251
CEBPB	-27371	242134	0	1503	H3K27me3	1590	2349
CEBPB	-27371	242134	0	1503	H3K27me3	5290	5899
CEBPB	-27371	242134	0	1503	H3K27me3	6940	7649
CEBPB	-27371	242134	0	1503	H3K27me3	16290	18049
CEBPB	-27371	242134	0	1503	H3K27me3	21840	22599
CEBPB	-27371	242134	0	1503	H3K27me3	26090	26749
CEBPB	-27371	242134	0	1503	H3K27me3	29790	30799
CEBPB	-27371	242134	0	1503	H3K27me3	32690	33699
CEBPB	-27371	242134	0	1503	H3K27me3	37740	38749
CEBPB	-27371	242134	0	1503	H3K27me3	41070	41749
CEBPB	-27371	242134	0	1503	H3K27me3	52530	53249
CEBPB	-27371	242134	0	1503	H3K27me3	58040	59149
CEBPB	-27371	242134	0	1503	H3K27me3	63540	64599
CEBPB	-27371	242134	0	1503	H3K27me3	65520	66349
CEBPB	-27371	242134	0	1503	H3K27me3	66940	67549
CEBPB	-27371	242134	0	1503	H3K27me3	71550	73299
CEBPB	-27371	242134	0	1503	H3K27me3	80320	81649
CEBPB	-27371	242134	0	1503	H3K27me3	84740	85499
CEBPB	-27371	242134	0	1503	H3K27me3	85720	86649
CEBPB	-27371	242134	0	1503	H3K27me3	88290	89199
CEBPB	-27371	242134	0	1503	H3K27me3	100590	101799
CEBPB	-27371	242134	0	1503	H3K27me3	117390	118799
CEBPB	-27371	242134	0	1503	H3K27me3	122290	123399
CEBPB	-27371	242134	0	1503	H3K27me3	126640	127649
CEBPB	-27371	242134	0	1503	H3K27me3	128090	128849
CEBPB	-27371	242134	0	1503	H3K27me3	141770	142499
CEBPB	-27371	242134	0	1503	H3K27me3	159340	160149
CEBPB	-27371	242134	0	1503	H3K27me3	162620	164449
CEBPB	-27371	242134	0	1503	H3K27me3	171690	172449
CEBPB	-27371	242134	0	1503	H3K27me3	177340	178099
CEBPB	-27371	242134	0	1503	H3K27me3	180340	181299
CEBPB	-27371	242134	0	1503	H3K27me3	182690	183549
CEBPB	-27371	242134	0	1503	H3K27me3	200840	201699
CEBPB	-27371	242134	0	1503	H3K4me3	-9010	-8201
CEBPB	-27371	242134	0	1503	H3K4me3	-1200	-251
CEBPB	-27371	242134	0	1503	H3K4me3	1590	3799
CEBPB	-27371	242134	0	1503	H3K4me3	5290	5899
CEBPB	-27371	242134	0	1503	H3K4me3	6940	7799
CEBPB	-27371	242134	0	1503	H3K4me3	15640	18049
CEBPB	-27371	242134	0	1503	H3K4me3	21670	22599
CEBPB	-27371	242134	0	1503	H3K4me3	26090	27499
CEBPB	-27371	242134	0	1503	H3K4me3	29790	30799
CEBPB	-27371	242134	0	1503	H3K4me3	32640	33699
CEBPB	-27371	242134	0	1503	H3K4me3	37740	38749
CEBPB	-27371	242134	0	1503	H3K4me3	41260	42649
CEBPB	-27371	242134	0	1503	H3K4me3	52530	53249
CEBPB	-27371	242134	0	1503	H3K4me3	58090	59549
CEBPB	-27371	242134	0	1503	H3K4me3	63540	64599
CEBPB	-27371	242134	0	1503	H3K4me3	65290	66349
CEBPB	-27371	242134	0	1503	H3K4me3	66940	67549
CEBPB	-27371	242134	0	1503	H3K4me3	71550	73299
CEBPB	-27371	242134	0	1503	H3K4me3	80320	81599
CEBPB	-27371	242134	0	1503	H3K4me3	84840	86649
CEBPB	-27371	242134	0	1503	H3K4me3	84840	86649
CEBPB	-27371	242134	0	1503	H3K4me3	88290	89199
CEBPB	-27371	242134	0	1503	H3K4me3	100640	101799
CEBPB	-27371	242134	0	1503	H3K4me3	117340	118749
CEBPB	-27371	242134	0	1503	H3K4me3	122290	123399
CEBPB	-27371	242134	0	1503	H3K4me3	125840	127349
CEBPB	-27371	242134	0	1503	H3K4me3	128090	128999
CEBPB	-27371	242134	0	1503	H3K4me3	141770	142949
CEBPB	-27371	242134	0	1503	H3K4me3	159340	160099
CEBPB	-27371	242134	0	1503	H3K4me3	162620	164149
CEBPB	-27371	242134	0	1503	H3K4me3	171790	172899
CEBPB	-27371	242134	0	1503	H3K4me3	177340	178099
CEBPB	-27371	242134	0	1503	H3K4me3	180340	181499
CEBPB	-27371	242134	0	1503	H3K4me3	183240	183899
CEBPB	-27371	242134	0	1503	H3K4me3	200840	201699
CFC1	-32586	16683	0	8663	H3K27me3	-25085	-24276
CFC1	-32586	16683	0	8663	H3K4me3	-25085	-24276
CLK3	-24636	15697	0	15149	H3K27me3	-163	466
CLK3	-24636	15697	0	15149	H3K27me3	-6293	-5234
CLK3	-24636	15697	0	15149	H3K27me3	-10463	-9084
CLK3	-24636	15697	0	15149	H3K4me3	-993	1916
CLK3	-24636	15697	0	15149	H3K4me3	-5893	-5034
CLK3	-24636	15697	0	15149	H3K4me3	-10463	-9834
CNN2	-4270	9015	0	6800	H3K27me3	1011	1720
CNN2	-4270	9015	0	6800	H3K4me3	-629	1720
CREB1	-411415	73676	0	71744	H3K27me3	-411194	-410565
CREB1	-411415	73676	0	71744	H3K4me3	-411194	-410215
CSPG4	-13197	52040	0	33975	H3K27me3	-1066	-357
CSPG4	-13197	52040	0	33975	H3K27me3	1784	3393
CSPG4	-13197	52040	0	33975	H3K27me3	19674	20393
CSPG4	-13197	52040	0	33975	H3K27me3	27234	27993
CSPG4	-13197	52040	0	33975	H3K4me3	-1066	993
CSPG4	-13197	52040	0	33975	H3K4me3	1784	3393
CSPG4	-13197	52040	0	33975	H3K4me3	19674	20543
CSPG4	-13197	52040	0	33975	H3K4me3	27084	28093
CTNNB1	-155719	140196	0	27032	H3K27me3	-107748	-106929
CTNNB1	-155719	140196	0	27032	H3K27me3	54662	55721
CTNNB1	-155719	140196	0	27032	H3K27me3	90512	91171
CTNNB1	-155719	140196	0	27032	H3K4me3	-107748	-106929
CTNNB1	-155719	140196	0	27032	H3K4me3	54662	55721
CTNNB1	-155719	140196	0	27032	H3K4me3	90512	91171
CTSL	-62247	57596	0	7092	H3K27me3	-454	605
CTSL	-62247	57596	0	7092	H3K4me3	-664	5
CXCR4	-616480	174961	0	4100	H3K27me3	711	1570
CXCR4	-616480	174961	0	4100	H3K27me3	-120939	-120250
CXCR4	-616480	174961	0	4100	H3K27me3	-211439	-210640
CXCR4	-616480	174961	0	4100	H3K4me3	-339	1570
CXCR4	-616480	174961	0	4100	H3K4me3	-120939	-120250
CXCR4	-616480	174961	0	4100	H3K4me3	-211439	-210640
DAZL	-215818	64877	0	14198	H3K27me3	-6793	-6134
DAZL	-215818	64877	0	14198	H3K4me3	-6793	-6134
DDIT3	-2039	32917	0	5476	H3K27me3	2492	3151
DDIT3	-2039	32917	0	5476	H3K4me3	2242	3151
DES	-42707	14953	0	7372	H3K27me3	-16296	-14907
DES	-42707	14953	0	7372	H3K27me3	-11516	-10657
DES	-42707	14953	0	7372	H3K27me3	-1366	-707
DES	-42707	14953	0	7372	H3K27me3	6384	7643
DES	-42707	14953	0	7372	H3K27me3	14134	14943
DES	-42707	14953	0	7372	H3K4me3	-16296	-14387
DES	-42707	14953	0	7372	H3K4me3	-11356	-10407
DES	-42707	14953	0	7372	H3K4me3	-1526	-707
DES	-42707	14953	0	7372	H3K4me3	6084	7643
DES	-42707	14953	0	7372	H3K4me3	14184	14943
DNMT3B	-16723	47198	0	38273	H3K27me3	168	1027
DNMT3B	-16723	47198	0	38273	H3K27me3	46418	47177
DNMT3B	-16723	47198	0	38273	H3K4me3	168	1627
DNMT3B	-16723	47198	0	38273	H3K4me3	46418	47177
DYRK1A	-85017	137223	0	80931	H3K27me3	-85006	-84257
DYRK1A	-85017	137223	0	80931	H3K27me3	-42016	-41407
DYRK1A	-85017	137223	0	80931	H3K27me3	-40876	-40207
DYRK1A	-85017	137223	0	80931	H3K4me3	-85006	-84257
DYRK1A	-85017	137223	0	80931	H3K4me3	-42016	-41407
DYRK1A	-85017	137223	0	80931	H3K4me3	-40876	-40107
E2F1	-17192	19802	0	10213	H3K27me3	8272	9331
E2F1	-17192	19802	0	10213	H3K27me3	-8128	-7069
E2F1	-17192	19802	0	10213	H3K4me3	8272	9331
E2F1	-17192	19802	0	10213	H3K4me3	-8078	-7119
E2F2	-27007	34030	0	22320	H3K27me3	646	1355
E2F2	-27007	34030	0	22320	H3K27me3	3896	5705
E2F2	-27007	34030	0	22320	H3K27me3	20016	20955
E2F2	-27007	34030	0	22320	H3K4me3	386	1355
E2F2	-27007	34030	0	22320	H3K4me3	3896	5805
E2F2	-27007	34030	0	22320	H3K4me3	20016	20955
E2F4	-1565	7946	0	7707	H3K27me3	946	1705
E2F4	-1565	7946	0	7707	H3K4me3	-404	1605
ENAH	-104770	177648	0	115535	H3K27me3	131798	132577
ENAH	-104770	177648	0	115535	H3K27me3	97348	98447
ENAH	-104770	177648	0	115535	H3K4me3	131798	132577
ENAH	-104770	177648	0	115535	H3K4me3	97348	98447
ENG	-11543	36014	0	35523	H3K27me3	7990	8749
ENG	-11543	36014	0	35523	H3K27me3	15240	16049
ENG	-11543	36014	0	35523	H3K27me3	33330	33949
ENG	-11543	36014	0	35523	H3K4me3	7990	8749
ENG	-11543	36014	0	35523	H3K4me3	14840	16049
ENG	-11543	36014	0	35523	H3K4me3	33120	33949
ESRRB	-69749	317583	0	160505	H3K27me3	72092	72751
ESRRB	-69749	317583	0	160505	H3K27me3	144202	145601
ESRRB	-69749	317583	0	160505	H3K4me3	72092	72701
ESRRB	-69749	317583	0	160505	H3K4me3	144202	145601
FBLN2	-38081	151219	0	59776	H3K27me3	-32560	-31841
FBLN2	-38081	151219	0	59776	H3K27me3	-17330	-16141
FBLN2	-38081	151219	0	59776	H3K27me3	-12950	-11591
FBLN2	-38081	151219	0	59776	H3K27me3	-3950	-3291
FBLN2	-38081	151219	0	59776	H3K27me3	15970	16609
FBLN2	-38081	151219	0	59776	H3K27me3	19220	20009
FBLN2	-38081	151219	0	59776	H3K4me3	-32560	-31841
FBLN2	-38081	151219	0	59776	H3K4me3	-17330	-16141
FBLN2	-38081	151219	0	59776	H3K4me3	-12950	-11591
FBLN2	-38081	151219	0	59776	H3K4me3	-4000	-3191
FBLN2	-38081	151219	0	59776	H3K4me3	16000	16859
FBLN2	-38081	151219	0	59776	H3K4me3	19220	21509
FER1L3	-11512	342041	0	144541	H3K27me3	206101	206910
FER1L3	-11512	342041	0	144541	H3K27me3	13151	13960
FER1L3	-11512	342041	0	144541	H3K4me3	206101	206910
FER1L3	-11512	342041	0	144541	H3K4me3	13151	14100
FGF4	-18398	35146	0	3857	H3K27me3	-15387	-14348
FGF4	-18398	35146	0	3857	H3K27me3	-11837	-10928
FGF4	-18398	35146	0	3857	H3K27me3	-6187	-5578
FGF4	-18398	35146	0	3857	H3K27me3	33863	35122
FGF4	-18398	35146	0	3857	H3K4me3	-15087	-14348
FGF4	-18398	35146	0	3857	H3K4me3	-11537	-10928
FGF4	-18398	35146	0	3857	H3K4me3	-6187	-5578
FGF4	-18398	35146	0	3857	H3K4me3	34013	35122
FGFR1	-62840	72888	0	56942	H3K27me3	-30739	-30130
FGFR1	-62840	72888	0	56942	H3K27me3	36001	37170
FGFR1	-62840	72888	0	56942	H3K4me3	-30429	-29780
FGFR1	-62840	72888	0	56942	H3K4me3	36001	37270
FGFR2	-124685	277652	0	104357	H3K27me3	-41088	-40329
FGFR2	-124685	277652	0	104357	H3K27me3	-59238	-57979
FGFR2	-124685	277652	0	104357	H3K27me3	-66838	-65829
FGFR2	-124685	277652	0	104357	H3K4me3	-41088	-40379
FGFR2	-124685	277652	0	104357	H3K4me3	-59188	-57979
FGFR2	-124685	277652	0	104357	H3K4me3	-66988	-65829
FHL1	-69894	66166	0	61559	H3K27me3	-41873	-41154
FHL1	-69894	66166	0	61559	H3K27me3	-10853	-10104
FHL1	-69894	66166	0	61559	H3K27me3	21487	22096
FHL1	-69894	66166	0	61559	H3K4me3	-41873	-41204
FHL1	-69894	66166	0	61559	H3K4me3	-10853	-10104
FHL1	-69894	66166	0	61559	H3K4me3	21487	22096
FKBP9	-51768	50328	0	47281	H3K27me3	-21917	-21218
FKBP9	-51768	50328	0	47281	H3K4me3	-21917	-21218
FLT1	-134640	177492	0	163792	H3K27me3	-898	1011
FLT1	-134640	177492	0	163792	H3K27me3	-27698	-26759
FLT1	-134640	177492	0	163792	H3K27me3	-57748	-56689
FLT1	-134640	177492	0	163792	H3K27me3	-109398	-108639
FLT1	-134640	177492	0	163792	H3K4me3	-748	1011
FLT1	-134640	177492	0	163792	H3K4me3	-27698	-26909
FLT1	-134640	177492	0	163792	H3K4me3	-57748	-56689
FLT1	-134640	177492	0	163792	H3K4me3	-109598	-108639
FN1	-233766	73767	0	67648	H3K27me3	-1073	386
FN1	-233766	73767	0	67648	H3K4me3	-1073	916
FOXO1	-51365	344387	0	81164	H3K27me3	230596	231265
FOXO1	-51365	344387	0	81164	H3K4me3	230596	231265
FOXP3	-1278	27410	0	15541	H3K27me3	6333	7042
FOXP3	-1278	27410	0	15541	H3K27me3	18823	20192
FOXP3	-1278	27410	0	15541	H3K4me3	6333	7092
FOXP3	-1278	27410	0	15541	H3K4me3	18823	20392
GAB1	-57270	141020	0	116045	H3K27me3	-290	1119
GAB1	-57270	141020	0	116045	H3K4me3	-540	1669
GADD45B	-11846	18533	0	2113	H3K27me3	8485	9284
GADD45B	-11846	18533	0	2113	H3K27me3	10815	11624
GADD45B	-11846	18533	0	2113	H3K4me3	8315	9284
GADD45B	-11846	18533	0	2113	H3K4me3	10485	11624
GATA2	-93364	23600	0	8361	H3K27me3	-90833	-90044
GATA2	-93364	23600	0	8361	H3K27me3	-86063	-84634
GATA2	-93364	23600	0	8361	H3K27me3	-67153	-65794
GATA2	-93364	23600	0	8361	H3K4me3	-90833	-89944
GATA2	-93364	23600	0	8361	H3K4me3	-86063	-85094
GATA2	-93364	23600	0	8361	H3K4me3	-67153	-65794
GATA4	-72485	51735	0	46345	H3K27me3	50915	51574
GATA4	-72485	51735	0	46345	H3K27me3	-6965	-6206
GATA4	-72485	51735	0	46345	H3K27me3	-51715	-50576
GATA4	-72485	51735	0	46345	H3K4me3	50915	51574
GATA4	-72485	51735	0	46345	H3K4me3	-6965	-6206
GATA4	-72485	51735	0	46345	H3K4me3	-51715	-50576
GBX2	-21502	35894	0	3214	H3K27me3	-17016	-16347
GBX2	-21502	35894	0	3214	H3K4me3	-17066	-16347
GCAT	-416	11012	0	7434	H3K27me3	9665	10314
GCAT	-416	11012	0	7434	H3K4me3	9665	10314
GFPT2	-115046	52565	0	44424	H3K27me3	-70765	-70126
GFPT2	-115046	52565	0	44424	H3K4me3	-70765	-70126
GLI2	-361846	368451	0	219558	H3K27me3	197427	198286
GLI2	-361846	368451	0	219558	H3K27me3	181027	182086
GLI2	-361846	368451	0	219558	H3K27me3	179527	180236
GLI2	-361846	368451	0	219558	H3K27me3	157427	158186
GLI2	-361846	368451	0	219558	H3K27me3	84027	84836
GLI2	-361846	368451	0	219558	H3K27me3	48327	49466
GLI2	-361846	368451	0	219558	H3K27me3	37777	38536
GLI2	-361846	368451	0	219558	H3K27me3	-43523	-42264
GLI2	-361846	368451	0	219558	H3K27me3	-45223	-43834
GLI2	-361846	368451	0	219558	H3K27me3	-137523	-136864
GLI2	-361846	368451	0	219558	H3K27me3	-139673	-139064
GLI2	-361846	368451	0	219558	H3K27me3	-249173	-248164
GLI2	-361846	368451	0	219558	H3K27me3	-252423	-251814
GLI2	-361846	368451	0	219558	H3K27me3	-338673	-337684
GLI2	-361846	368451	0	219558	H3K27me3	-360573	-359564
GLI2	-361846	368451	0	219558	H3K4me3	197427	198286
GLI2	-361846	368451	0	219558	H3K4me3	181127	182166
GLI2	-361846	368451	0	219558	H3K4me3	179577	180486
GLI2	-361846	368451	0	219558	H3K4me3	157427	158186
GLI2	-361846	368451	0	219558	H3K4me3	84027	84836
GLI2	-361846	368451	0	219558	H3K4me3	48327	49466
GLI2	-361846	368451	0	219558	H3K4me3	37677	38586
GLI2	-361846	368451	0	219558	H3K4me3	-43573	-42914
GLI2	-361846	368451	0	219558	H3K4me3	-45223	-43834
GLI2	-361846	368451	0	219558	H3K4me3	-137673	-136864
GLI2	-361846	368451	0	219558	H3K4me3	-139873	-139164
GLI2	-361846	368451	0	219558	H3K4me3	-249173	-248164
GLI2	-361846	368451	0	219558	H3K4me3	-252673	-251794
GLI2	-361846	368451	0	219558	H3K4me3	-338673	-337684
GLI2	-361846	368451	0	219558	H3K4me3	-360573	-359564
GLI2	-361846	368451	0	219558	H3K4me3	-361673	-361014
GPI1	-6452	33615	0	28104	H3K27me3	2865	3594
GPI1	-6452	33615	0	28104	H3K4me3	2865	3594
H2-AA	-18096	18361	0	5020	H3K27me3	-11797	-10638
H2-AA	-18096	18361	0	5020	H3K4me3	-11797	-10638
H2-AB1	-17332	19511	0	6170	H3K27me3	-3831	-3222
H2-AB1	-17332	19511	0	6170	H3K4me3	-3831	-3222
HDAC1	-5712	26671	0	26542	H3K27me3	121	1070
HDAC1	-5712	26671	0	26542	H3K4me3	-299	1070
HDAC5	-18710	36091	0	34425	H3K27me3	9371	10020
